Farm_ID,Farmer_ID,Farm_Location,Farm_Size,Irrigation_Type,Crop_Type,Has_IoT_Sensors,Soil_Quality,Access_to_Market,Pest_Incidence,Weather_Anomalies,Proximity_to_Roads
FARM_739525,FARMER_1790,Katsina,3.82,None,Crop Farming,False,Good,Poor,High,Rare,Close
FARM_0f1bba,FARMER_1791,Kano,4.97,None,Mixed Farming,True,Good,Poor,Moderate,Rare,Close
FARM_8142fb,FARMER_1792,Kebbi,2.55,Manual,Livestock Farming,False,Fair,Good,Low,None,Close
FARM_b01f50,FARMER_1793,Sokoto,2.86,Manual,Livestock Farming,False,Good,Poor,High,Frequent,Far
FARM_f948ea,FARMER_1794,Plateau,4.22,Drip,Crop Farming,False,Good,Poor,High,None,Close
FARM_7e2822,FARMER_1795,Oyo,3.31,Sprinkler,Crop Farming,False,Fair,Good,Moderate,Rare,Far
FARM_9f0e7d,FARMER_1796,Cross River,1.15,Manual,Crop Farming,False,Fair,Poor,Moderate,Frequent,Far
FARM_92336b,FARMER_1797,Katsina,4.37,Drip,Livestock Farming,False,Fair,Good,Low,None,Close
FARM_671bf8,FARMER_1798,Ondo,1.21,None,Crop Farming,False,Poor,Good,High,Rare,Far
FARM_06eadc,FARMER_1799,Ondo,1.68,Sprinkler,Mixed Farming,False,Poor,Poor,Moderate,Rare,Far
FARM_d920c5,FARMER_1800,Taraba,1.41,None,Mixed Farming,False,Good,Good,High,Frequent,Far
FARM_5275c0,FARMER_1801,Zamfara,1.31,Sprinkler,Livestock Farming,False,Fair,Good,Moderate,Rare,Far
FARM_7ac972,FARMER_1802,Niger,1.1,Manual,Livestock Farming,False,Good,Poor,Moderate,Rare,Close
FARM_2922a7,FARMER_1803,Cross River,1.22,None,Livestock Farming,True,Good,Poor,Low,Rare,Far
FARM_78a355,FARMER_1804,Ondo,2.77,None,Crop Farming,False,Poor,Poor,High,Rare,Far
FARM_f49afb,FARMER_1805,Benue,2.01,Sprinkler,Mixed Farming,False,Poor,Poor,High,Frequent,Close
FARM_52aefe,FARMER_1806,Kano,1.51,Drip,Mixed Farming,False,Good,Good,Moderate,Rare,Close
FARM_c3a71f,FARMER_1807,Kaduna,3.63,Sprinkler,Crop Farming,False,Fair,Good,Low,Rare,Far
FARM_7b4841,FARMER_1808,Kebbi,1.9,Manual,Crop Farming,True,Poor,Good,Low,Rare,Close
FARM_0854e1,FARMER_1809,Plateau,1.08,Drip,Crop Farming,False,Poor,Poor,Low,Frequent,Close
FARM_0c54e3,FARMER_1810,Niger,2.67,None,Mixed Farming,False,Poor,Good,High,Frequent,Far
FARM_c2e577,FARMER_1811,Taraba,2.24,None,Crop Farming,True,Good,Poor,Moderate,None,Close
FARM_74bf9b,FARMER_1812,Bauchi,2.27,None,Livestock Farming,False,Poor,Poor,Moderate,Frequent,Far
FARM_58d2bc,FARMER_1813,Niger,2.78,Manual,Crop Farming,False,Fair,Poor,Low,Rare,Far
FARM_15ab09,FARMER_1814,Niger,3.68,None,Livestock Farming,False,Poor,Good,Low,Frequent,Far
FARM_4084ae,FARMER_1815,Sokoto,3.47,None,Crop Farming,False,Good,Good,Low,Frequent,Close
FARM_8c0624,FARMER_1816,Kebbi,4.75,Drip,Crop Farming,False,Good,Poor,High,Frequent,Far
FARM_b7b4d2,FARMER_1817,Oyo,3.07,Manual,Livestock Farming,True,Good,Poor,Moderate,Rare,Far
FARM_305cdf,FARMER_1818,Niger,2.89,None,Livestock Farming,True,Good,Poor,Low,None,Far
FARM_c28b80,FARMER_1819,Taraba,1.85,Drip,Crop Farming,True,Fair,Poor,Low,None,Close
FARM_669d67,FARMER_1820,Ondo,4.02,None,Crop Farming,False,Good,Good,Moderate,None,Close
FARM_dc49c3,FARMER_1821,Taraba,1.56,Drip,Livestock Farming,False,Poor,Good,High,None,Far
FARM_a5ea2a,FARMER_1822,Taraba,2.96,None,Crop Farming,True,Fair,Poor,High,Frequent,Far
FARM_b44828,FARMER_1823,Katsina,2.69,Manual,Livestock Farming,False,Good,Good,High,None,Close
FARM_802f7b,FARMER_1824,Bauchi,3.63,Sprinkler,Crop Farming,True,Good,Poor,Moderate,Frequent,Far
FARM_c48dc0,FARMER_1825,Cross River,4.67,Manual,Crop Farming,False,Fair,Poor,High,Frequent,Close
FARM_a19356,FARMER_1826,Bauchi,4.79,Drip,Mixed Farming,True,Poor,Poor,Low,None,Far
FARM_39028c,FARMER_1827,Kano,1.67,None,Livestock Farming,False,Fair,Poor,High,Rare,Close
FARM_e4b997,FARMER_1828,Bauchi,2.05,Manual,Crop Farming,True,Poor,Good,Moderate,None,Far
FARM_ec87d0,FARMER_1829,Osun,4.25,None,Livestock Farming,True,Poor,Poor,High,None,Far
FARM_c27a80,FARMER_1830,Ebonyi,3.07,Manual,Livestock Farming,True,Good,Good,Moderate,Frequent,Close
FARM_308492,FARMER_1831,Kano,2.81,Drip,Crop Farming,True,Fair,Poor,Moderate,Frequent,Close
FARM_2fd24b,FARMER_1832,Niger,3.84,Sprinkler,Mixed Farming,True,Fair,Poor,High,None,Close
FARM_cbfdc2,FARMER_1833,Oyo,3.41,Manual,Mixed Farming,False,Good,Good,Low,None,Far
FARM_788798,FARMER_1834,Niger,4.88,None,Crop Farming,False,Good,Good,Moderate,Rare,Close
FARM_b9dcfa,FARMER_1835,Plateau,3.34,None,Livestock Farming,False,Poor,Good,High,Rare,Close
FARM_794708,FARMER_1836,Katsina,2.86,None,Crop Farming,False,Good,Poor,Moderate,Rare,Close
FARM_c80d88,FARMER_1837,Kebbi,3.17,Drip,Crop Farming,False,Fair,Poor,High,Frequent,Close
FARM_fd592f,FARMER_1838,Osun,4.23,Drip,Crop Farming,False,Good,Good,Low,Rare,Close
FARM_6c0103,FARMER_1839,Bauchi,3.45,Sprinkler,Livestock Farming,False,Good,Good,Moderate,Frequent,Close
FARM_167434,FARMER_1840,Zamfara,3.59,None,Livestock Farming,False,Good,Poor,Low,Frequent,Far
FARM_21be9f,FARMER_1841,Kano,4.89,Sprinkler,Crop Farming,True,Good,Poor,Low,None,Close
FARM_e17ad2,FARMER_1842,Kebbi,3.47,None,Mixed Farming,False,Good,Good,Low,Rare,Close
FARM_87f108,FARMER_1843,Osun,2.52,Manual,Mixed Farming,False,Poor,Good,Low,None,Close
FARM_399f54,FARMER_1844,Kebbi,3.77,Manual,Crop Farming,True,Good,Poor,Low,None,Far
FARM_1f3d45,FARMER_1845,Kano,3.64,Manual,Livestock Farming,False,Good,Poor,High,Frequent,Close
FARM_8cf8cf,FARMER_1846,Ebonyi,1.06,None,Crop Farming,True,Fair,Poor,Low,Rare,Far
FARM_9dc6e3,FARMER_1847,Ebonyi,2.87,Manual,Crop Farming,True,Good,Poor,High,None,Close
FARM_4ee27a,FARMER_1848,Plateau,3.97,None,Crop Farming,False,Fair,Poor,Low,Frequent,Far
FARM_ddd9cd,FARMER_1849,Niger,3.0,Sprinkler,Livestock Farming,True,Fair,Good,Low,None,Close
FARM_d19fce,FARMER_1850,Katsina,4.12,Drip,Livestock Farming,True,Fair,Poor,Moderate,Rare,Far
FARM_26f124,FARMER_1851,Bauchi,2.8,Manual,Crop Farming,True,Fair,Good,High,Frequent,Far
FARM_d07330,FARMER_1852,Ebonyi,4.93,None,Mixed Farming,False,Poor,Poor,Low,Rare,Close
FARM_569f46,FARMER_1853,Cross River,2.17,None,Livestock Farming,True,Poor,Poor,Low,None,Far
FARM_0d185f,FARMER_1854,Plateau,1.37,Sprinkler,Mixed Farming,False,Fair,Poor,Low,Frequent,Close
FARM_52f21e,FARMER_1855,Osun,2.72,Sprinkler,Crop Farming,True,Poor,Poor,High,None,Far
FARM_7b0c1b,FARMER_1856,Plateau,3.17,Drip,Crop Farming,True,Poor,Good,High,None,Far
FARM_516250,FARMER_1857,Bauchi,2.4,Sprinkler,Livestock Farming,True,Good,Poor,High,Rare,Far
FARM_bf69ac,FARMER_1858,Katsina,1.97,Drip,Crop Farming,False,Poor,Poor,Moderate,Frequent,Far
FARM_4e777d,FARMER_1859,Sokoto,3.69,Drip,Crop Farming,True,Fair,Poor,Moderate,None,Close
FARM_43d501,FARMER_1860,Ondo,2.51,Sprinkler,Mixed Farming,False,Fair,Good,Low,Rare,Close
FARM_0992a6,FARMER_1861,Kaduna,3.53,Drip,Mixed Farming,False,Fair,Poor,High,Rare,Close
FARM_9e8f64,FARMER_1862,Oyo,4.12,Manual,Crop Farming,False,Fair,Poor,High,Frequent,Far
FARM_0a9c0c,FARMER_1863,Cross River,4.04,Drip,Mixed Farming,False,Good,Good,Moderate,None,Far
FARM_0b6ce1,FARMER_1864,Ondo,2.5,None,Livestock Farming,False,Poor,Poor,Low,Frequent,Close
FARM_de4ad4,FARMER_1865,Osun,3.27,None,Mixed Farming,False,Fair,Good,High,Frequent,Close
FARM_e5953c,FARMER_1866,Kebbi,2.8,None,Mixed Farming,True,Good,Good,High,None,Close
FARM_d3195b,FARMER_1867,Niger,4.48,Sprinkler,Mixed Farming,True,Fair,Poor,Low,Frequent,Far
FARM_8afad1,FARMER_1868,Niger,4.52,None,Mixed Farming,True,Poor,Poor,Moderate,Frequent,Far
FARM_7dcb9d,FARMER_1869,Katsina,2.37,Sprinkler,Mixed Farming,False,Good,Good,Moderate,Frequent,Close
FARM_ba1e56,FARMER_1870,Ebonyi,1.37,None,Livestock Farming,False,Poor,Poor,High,Rare,Close
FARM_bc0cb0,FARMER_1871,Osun,1.67,Drip,Crop Farming,False,Good,Poor,Low,None,Close
FARM_dcd08b,FARMER_1872,Plateau,2.47,Sprinkler,Crop Farming,False,Fair,Good,Low,Frequent,Far
FARM_e74236,FARMER_1873,Kaduna,3.26,None,Mixed Farming,False,Fair,Good,Low,Rare,Far
FARM_ea00bc,FARMER_1874,Benue,3.63,Drip,Crop Farming,True,Poor,Poor,High,Rare,Close
FARM_d3d7e5,FARMER_1875,Taraba,2.33,Sprinkler,Livestock Farming,False,Poor,Poor,Moderate,Frequent,Close
FARM_3748a1,FARMER_1876,Kaduna,3.67,Drip,Livestock Farming,False,Good,Poor,Moderate,None,Far
FARM_c417b8,FARMER_1877,Bauchi,4.75,Drip,Crop Farming,False,Poor,Poor,Moderate,Rare,Close
FARM_73af8f,FARMER_1878,Cross River,3.61,Drip,Livestock Farming,True,Poor,Good,Moderate,Frequent,Close
FARM_cca754,FARMER_1879,Osun,1.63,Sprinkler,Crop Farming,False,Fair,Poor,Moderate,None,Close
FARM_14e7c7,FARMER_1880,Ebonyi,3.32,Sprinkler,Crop Farming,True,Fair,Poor,High,None,Far
FARM_c7b2dd,FARMER_1881,Bauchi,3.17,Manual,Crop Farming,True,Fair,Poor,High,Frequent,Close
FARM_cbd98e,FARMER_1882,Kebbi,4.48,Manual,Crop Farming,False,Fair,Good,Moderate,Rare,Far
FARM_428a1e,FARMER_1883,Cross River,2.4,Manual,Crop Farming,True,Fair,Good,Moderate,None,Close
FARM_3f8b08,FARMER_1884,Taraba,2.69,Manual,Mixed Farming,True,Fair,Poor,High,None,Far
FARM_04c982,FARMER_1885,Osun,3.39,Sprinkler,Livestock Farming,False,Fair,Good,Moderate,None,Far
FARM_774c98,FARMER_1886,Ondo,3.1,Manual,Mixed Farming,False,Good,Good,Moderate,None,Close
FARM_7c55c3,FARMER_1887,Ondo,3.88,None,Mixed Farming,True,Fair,Poor,Moderate,Rare,Far
FARM_ad92fe,FARMER_1888,Oyo,1.16,Manual,Mixed Farming,True,Fair,Good,Low,Rare,Far
FARM_e5c64a,FARMER_1889,Zamfara,3.25,None,Crop Farming,False,Fair,Good,Moderate,Frequent,Close
FARM_b5e07e,FARMER_1890,Kaduna,1.49,None,Crop Farming,True,Fair,Poor,Low,Frequent,Close
FARM_643194,FARMER_1891,Osun,2.26,Drip,Crop Farming,False,Fair,Good,Moderate,Rare,Far
FARM_c18fc8,FARMER_1892,Kaduna,3.65,Drip,Crop Farming,False,Poor,Good,Moderate,Frequent,Close
FARM_2ea7be,FARMER_1893,Osun,1.63,Drip,Livestock Farming,False,Poor,Poor,High,None,Close
FARM_19aeb9,FARMER_1894,Kaduna,2.24,Manual,Livestock Farming,True,Fair,Poor,High,Rare,Close
FARM_f95e06,FARMER_1895,Zamfara,3.81,Sprinkler,Livestock Farming,False,Fair,Good,High,None,Close
FARM_ff176a,FARMER_1896,Kebbi,3.6,None,Mixed Farming,False,Fair,Poor,Low,Rare,Close
FARM_4e05be,FARMER_1897,Osun,1.36,Sprinkler,Mixed Farming,False,Good,Poor,Low,Rare,Close
FARM_6fcbb7,FARMER_1898,Oyo,3.31,Sprinkler,Mixed Farming,False,Fair,Good,Moderate,Frequent,Close
FARM_ec5c82,FARMER_1899,Katsina,1.59,Manual,Mixed Farming,True,Good,Good,Low,Rare,Far
FARM_5436a4,FARMER_1900,Kebbi,2.01,Sprinkler,Crop Farming,True,Good,Poor,High,Frequent,Close
FARM_5d1afe,FARMER_1901,Benue,2.84,Sprinkler,Livestock Farming,False,Fair,Poor,Low,Rare,Close
FARM_ba86c3,FARMER_1902,Oyo,1.44,Drip,Livestock Farming,False,Poor,Poor,Moderate,None,Close
FARM_5f3567,FARMER_1903,Cross River,4.97,Drip,Crop Farming,False,Fair,Good,Low,None,Close
FARM_5ce662,FARMER_1904,Kano,1.66,None,Crop Farming,True,Fair,Good,High,None,Close
FARM_53c80c,FARMER_1905,Kano,4.13,None,Mixed Farming,False,Poor,Good,Moderate,None,Close
FARM_d3343d,FARMER_1906,Taraba,4.32,Drip,Livestock Farming,False,Poor,Poor,Low,None,Far
FARM_87e11e,FARMER_1907,Bauchi,4.98,Manual,Mixed Farming,False,Fair,Good,Moderate,None,Close
FARM_9261da,FARMER_1908,Ondo,2.71,Manual,Crop Farming,False,Fair,Good,Moderate,Rare,Far
FARM_ec4dcb,FARMER_1909,Bauchi,4.5,None,Mixed Farming,False,Good,Poor,Low,Frequent,Far
FARM_404b8e,FARMER_1910,Osun,4.83,Drip,Mixed Farming,False,Poor,Good,Moderate,Rare,Far
FARM_7add44,FARMER_1911,Ebonyi,1.69,Manual,Mixed Farming,False,Good,Poor,Low,None,Far
FARM_1a8a67,FARMER_1912,Kebbi,2.92,Sprinkler,Livestock Farming,False,Good,Poor,High,None,Close
FARM_c414dd,FARMER_1913,Katsina,1.24,None,Crop Farming,False,Good,Poor,High,Rare,Close
FARM_c760b0,FARMER_1914,Zamfara,3.48,None,Crop Farming,True,Good,Poor,Low,Frequent,Close
FARM_d0b4bf,FARMER_1915,Kebbi,3.33,Sprinkler,Crop Farming,False,Poor,Poor,Low,Frequent,Far
FARM_c9e7b7,FARMER_1916,Zamfara,1.82,Sprinkler,Mixed Farming,True,Poor,Good,Moderate,Frequent,Close
FARM_ec84f0,FARMER_1917,Zamfara,4.19,None,Livestock Farming,False,Poor,Poor,Low,Frequent,Far
FARM_66f4b0,FARMER_1918,Plateau,1.15,Sprinkler,Mixed Farming,True,Fair,Poor,Moderate,None,Far
FARM_eb79cd,FARMER_1919,Niger,4.22,Manual,Crop Farming,True,Good,Poor,High,None,Close
FARM_4ddfb5,FARMER_1920,Oyo,1.11,None,Mixed Farming,True,Fair,Poor,Low,Frequent,Far
FARM_aacc0f,FARMER_1921,Ondo,3.63,Manual,Crop Farming,True,Poor,Good,High,Rare,Close
FARM_67a3ae,FARMER_1922,Ondo,1.32,None,Crop Farming,True,Poor,Good,Low,Rare,Far
FARM_430cc1,FARMER_1923,Benue,2.0,Manual,Mixed Farming,True,Fair,Good,High,None,Far
FARM_ae58d2,FARMER_1924,Niger,3.89,Drip,Mixed Farming,True,Good,Good,Low,Rare,Close
FARM_b28744,FARMER_1925,Kano,2.12,Manual,Mixed Farming,True,Poor,Poor,Low,None,Far
FARM_db7422,FARMER_1926,Zamfara,3.04,Sprinkler,Crop Farming,False,Good,Poor,Moderate,None,Close
FARM_518913,FARMER_1927,Niger,4.66,Drip,Livestock Farming,True,Good,Poor,Moderate,Frequent,Close
FARM_6f9abd,FARMER_1928,Niger,1.2,None,Livestock Farming,False,Poor,Good,Low,Frequent,Close
FARM_73a2e6,FARMER_1929,Niger,4.24,Manual,Livestock Farming,False,Fair,Poor,Moderate,Frequent,Far
FARM_9393a0,FARMER_1930,Benue,1.26,None,Livestock Farming,True,Good,Good,Low,Frequent,Close
FARM_0d2d41,FARMER_1931,Kano,1.51,Drip,Mixed Farming,True,Fair,Poor,Low,Frequent,Close
FARM_9641bb,FARMER_1932,Oyo,1.48,Sprinkler,Crop Farming,True,Good,Poor,High,Frequent,Close
FARM_1639e4,FARMER_1933,Kaduna,4.98,Sprinkler,Mixed Farming,False,Good,Good,Moderate,Rare,Close
FARM_6b53cb,FARMER_1934,Sokoto,1.72,Sprinkler,Mixed Farming,False,Poor,Poor,Moderate,Frequent,Far
FARM_df0ff7,FARMER_1935,Zamfara,4.59,None,Livestock Farming,True,Fair,Poor,High,Frequent,Close
FARM_629013,FARMER_1936,Zamfara,4.96,Sprinkler,Mixed Farming,True,Good,Poor,Low,None,Close
FARM_faa9ff,FARMER_1937,Plateau,2.54,Sprinkler,Mixed Farming,False,Fair,Poor,Moderate,None,Close
FARM_e0caac,FARMER_1938,Osun,3.52,None,Crop Farming,True,Good,Poor,Low,Frequent,Close
FARM_dbde5b,FARMER_1939,Ondo,4.12,None,Livestock Farming,False,Fair,Good,Moderate,None,Close
FARM_4b008d,FARMER_1940,Kaduna,2.57,Drip,Crop Farming,False,Fair,Poor,Moderate,Rare,Far
FARM_e1ddcd,FARMER_1941,Plateau,1.65,Sprinkler,Livestock Farming,True,Poor,Poor,Low,Rare,Close
FARM_b04be3,FARMER_1942,Katsina,2.74,Drip,Livestock Farming,True,Good,Good,Low,Rare,Far
FARM_093061,FARMER_1943,Taraba,4.09,Manual,Livestock Farming,False,Good,Poor,Moderate,Rare,Close
FARM_f74586,FARMER_1944,Zamfara,4.12,Manual,Mixed Farming,True,Good,Poor,High,Frequent,Far
FARM_a25795,FARMER_1945,Sokoto,1.92,Manual,Mixed Farming,True,Good,Poor,High,Rare,Close
FARM_b7f59f,FARMER_1946,Plateau,1.7,Manual,Livestock Farming,True,Poor,Poor,High,Rare,Far
FARM_cc910e,FARMER_1947,Bauchi,4.68,None,Crop Farming,True,Poor,Poor,High,Rare,Far
FARM_865c60,FARMER_1948,Osun,1.18,Drip,Crop Farming,False,Good,Poor,High,Rare,Close
FARM_f8bf21,FARMER_1949,Katsina,3.94,Drip,Crop Farming,True,Fair,Good,Low,None,Far
FARM_19adf7,FARMER_1950,Zamfara,1.19,None,Crop Farming,False,Poor,Good,Moderate,Rare,Close
FARM_2a002a,FARMER_1951,Kaduna,4.35,Manual,Livestock Farming,True,Fair,Poor,High,Rare,Close
FARM_f270b0,FARMER_1952,Katsina,4.62,Drip,Mixed Farming,False,Fair,Poor,Moderate,None,Far
FARM_ea561b,FARMER_1953,Zamfara,2.19,Sprinkler,Crop Farming,False,Fair,Poor,Low,None,Far
FARM_c11616,FARMER_1954,Oyo,1.3,None,Mixed Farming,False,Good,Poor,Moderate,Frequent,Far
FARM_6b3bcb,FARMER_1955,Sokoto,2.92,None,Mixed Farming,False,Poor,Poor,Low,None,Close
FARM_872084,FARMER_1956,Osun,2.19,Sprinkler,Mixed Farming,True,Good,Good,Moderate,None,Far
FARM_c4139f,FARMER_1957,Bauchi,2.67,Manual,Mixed Farming,False,Fair,Poor,Moderate,None,Far
FARM_7b254a,FARMER_1958,Plateau,3.66,Manual,Livestock Farming,False,Good,Good,Low,Rare,Far
FARM_e67d49,FARMER_1959,Ondo,1.84,Drip,Mixed Farming,True,Fair,Poor,Moderate,Frequent,Close
FARM_bdb63b,FARMER_1960,Plateau,2.43,Sprinkler,Crop Farming,True,Good,Good,Low,Frequent,Close
FARM_6f1af4,FARMER_1961,Niger,4.13,Drip,Mixed Farming,True,Good,Good,Moderate,Rare,Far
FARM_f0dbfc,FARMER_1962,Niger,3.58,Manual,Crop Farming,False,Poor,Good,Moderate,Frequent,Far
FARM_8aa7ad,FARMER_1963,Taraba,2.31,Drip,Livestock Farming,True,Poor,Good,High,Rare,Far
FARM_2b31e0,FARMER_1964,Osun,3.66,Sprinkler,Livestock Farming,False,Fair,Poor,Moderate,None,Close
FARM_edc52e,FARMER_1965,Niger,4.06,Sprinkler,Livestock Farming,True,Fair,Poor,High,Rare,Far
FARM_2cfbf9,FARMER_1966,Plateau,3.37,Sprinkler,Mixed Farming,False,Fair,Poor,High,Rare,Far
FARM_f90129,FARMER_1967,Kano,1.96,Manual,Mixed Farming,False,Good,Poor,Low,None,Close
FARM_4cef3b,FARMER_1968,Cross River,1.0,None,Crop Farming,False,Fair,Poor,Low,None,Close
FARM_d8b57d,FARMER_1969,Plateau,4.21,None,Crop Farming,True,Poor,Good,Moderate,Frequent,Far
FARM_a5beb3,FARMER_1970,Ebonyi,4.29,None,Mixed Farming,False,Fair,Poor,Low,Rare,Far
FARM_22d63f,FARMER_1971,Benue,3.79,Drip,Mixed Farming,False,Fair,Good,High,None,Close
FARM_a1b046,FARMER_1972,Ondo,1.31,Sprinkler,Mixed Farming,False,Good,Poor,Moderate,Frequent,Far
FARM_1e3276,FARMER_1973,Sokoto,3.34,Manual,Livestock Farming,False,Poor,Good,Low,Rare,Close
FARM_5f56db,FARMER_1974,Niger,4.28,None,Mixed Farming,False,Fair,Poor,Low,None,Far
FARM_513d31,FARMER_1975,Bauchi,2.56,None,Mixed Farming,False,Poor,Good,Low,None,Far
FARM_c47ebf,FARMER_1976,Kaduna,1.79,Drip,Crop Farming,False,Fair,Good,High,Rare,Far
FARM_100a84,FARMER_1977,Cross River,3.35,Drip,Livestock Farming,False,Poor,Poor,Low,None,Close
FARM_342f9e,FARMER_1978,Kebbi,4.31,None,Crop Farming,False,Fair,Good,Moderate,Rare,Far
FARM_fd1118,FARMER_1979,Niger,1.2,Sprinkler,Livestock Farming,False,Fair,Good,Moderate,Rare,Close
FARM_ad64f7,FARMER_1980,Kano,3.39,Sprinkler,Crop Farming,False,Good,Poor,Moderate,Rare,Far
FARM_585a8d,FARMER_1981,Oyo,3.57,Drip,Crop Farming,True,Good,Good,High,None,Close
FARM_e1431f,FARMER_1982,Sokoto,3.41,Drip,Livestock Farming,False,Poor,Good,Low,None,Far
FARM_046b2f,FARMER_1983,Cross River,3.6,Sprinkler,Crop Farming,True,Poor,Poor,Moderate,Rare,Close
FARM_68d020,FARMER_1984,Osun,3.53,Drip,Crop Farming,False,Poor,Good,Low,Frequent,Close
FARM_7d17a6,FARMER_1985,Katsina,1.52,Drip,Mixed Farming,True,Poor,Good,Low,Rare,Far
FARM_c2d68c,FARMER_1986,Sokoto,1.94,Sprinkler,Livestock Farming,False,Good,Good,Moderate,Rare,Close
FARM_1b8981,FARMER_1987,Cross River,3.48,Sprinkler,Livestock Farming,False,Poor,Good,High,Rare,Far
FARM_5e22a9,FARMER_1988,Ebonyi,1.07,Manual,Crop Farming,False,Fair,Poor,Moderate,Frequent,Far
FARM_37a026,FARMER_1989,Oyo,3.54,Drip,Crop Farming,False,Fair,Poor,Moderate,None,Far
FARM_3cede4,FARMER_1990,Ebonyi,3.66,Drip,Crop Farming,True,Fair,Poor,High,None,Close
FARM_ea809c,FARMER_1991,Cross River,1.96,Manual,Crop Farming,False,Good,Poor,Low,Rare,Far
FARM_ae6b70,FARMER_1992,Kano,3.39,Drip,Mixed Farming,False,Poor,Poor,Low,Rare,Far
FARM_3d9d8a,FARMER_1993,Niger,3.14,Drip,Livestock Farming,False,Fair,Poor,High,None,Far
FARM_3aed83,FARMER_1994,Sokoto,2.04,None,Crop Farming,True,Fair,Good,Moderate,Rare,Close
FARM_7029a8,FARMER_1995,Sokoto,2.85,None,Crop Farming,False,Good,Good,High,None,Far
FARM_9f17e0,FARMER_1996,Benue,4.64,None,Crop Farming,False,Good,Good,Moderate,Frequent,Far
FARM_168fd7,FARMER_1997,Plateau,2.71,Manual,Livestock Farming,True,Good,Poor,High,Rare,Far
FARM_8b5469,FARMER_1998,Osun,3.52,Drip,Mixed Farming,False,Fair,Poor,Low,None,Far
FARM_888a69,FARMER_1999,Ondo,1.14,Manual,Livestock Farming,False,Good,Good,High,None,Close
FARM_cc3e36,FARMER_2000,Ebonyi,1.31,Manual,Livestock Farming,True,Fair,Good,High,Frequent,Far
FARM_51c755,FARMER_2001,Kaduna,1.33,Drip,Crop Farming,False,Poor,Poor,Moderate,Rare,Far
FARM_d3cefb,FARMER_2002,Sokoto,4.11,Sprinkler,Crop Farming,True,Fair,Good,Moderate,Frequent,Far
FARM_1877e9,FARMER_2003,Niger,2.4,Sprinkler,Livestock Farming,False,Poor,Poor,Moderate,None,Close
FARM_8da868,FARMER_2004,Kaduna,1.91,Drip,Mixed Farming,False,Fair,Good,High,None,Far
FARM_2d001d,FARMER_2005,Ondo,3.99,Sprinkler,Mixed Farming,True,Poor,Poor,High,Frequent,Far
FARM_5c7265,FARMER_2006,Sokoto,1.68,None,Mixed Farming,True,Fair,Good,Moderate,Frequent,Far
FARM_3a4b03,FARMER_2007,Katsina,1.99,Drip,Mixed Farming,True,Fair,Poor,Low,Frequent,Far
FARM_1c3918,FARMER_2008,Katsina,2.72,Manual,Crop Farming,False,Fair,Good,Moderate,Rare,Far
FARM_f30da1,FARMER_2009,Taraba,2.33,None,Livestock Farming,False,Fair,Poor,High,None,Far
FARM_9c96b9,FARMER_2010,Ondo,3.34,Manual,Crop Farming,False,Good,Good,High,Rare,Close
FARM_c26ec8,FARMER_2011,Kaduna,2.35,Sprinkler,Livestock Farming,False,Fair,Good,Moderate,Rare,Close
FARM_02a590,FARMER_2012,Katsina,2.57,Drip,Crop Farming,False,Fair,Good,Moderate,Frequent,Far
FARM_ff8ecb,FARMER_2013,Benue,4.45,None,Mixed Farming,False,Good,Poor,High,Rare,Close
FARM_ae5a06,FARMER_2014,Benue,4.54,Drip,Crop Farming,False,Good,Good,High,Rare,Close
FARM_e73ddc,FARMER_2015,Katsina,4.31,None,Mixed Farming,False,Good,Good,Low,Frequent,Close
FARM_b23c05,FARMER_2016,Niger,4.46,None,Crop Farming,True,Good,Poor,Moderate,Frequent,Far
FARM_0df83e,FARMER_2017,Kaduna,3.28,None,Livestock Farming,True,Good,Good,Moderate,Frequent,Far
FARM_0c9860,FARMER_2018,Osun,3.58,Drip,Mixed Farming,False,Good,Good,Low,None,Close
FARM_0a23ca,FARMER_2019,Bauchi,3.23,None,Crop Farming,True,Good,Good,High,None,Far
FARM_9bc640,FARMER_2020,Osun,4.14,None,Livestock Farming,False,Good,Good,High,Rare,Close
FARM_5b29ca,FARMER_2021,Cross River,3.2,Drip,Crop Farming,True,Good,Good,Low,Rare,Far
FARM_4a89d5,FARMER_2022,Kebbi,1.44,Manual,Livestock Farming,False,Good,Good,Moderate,None,Close
FARM_55128b,FARMER_2023,Katsina,4.24,Sprinkler,Livestock Farming,True,Good,Good,High,Rare,Far
FARM_cbcf15,FARMER_2024,Kebbi,4.04,Drip,Livestock Farming,False,Poor,Poor,Low,Frequent,Far
FARM_860945,FARMER_2025,Kaduna,4.28,Drip,Mixed Farming,False,Fair,Good,Low,None,Close
FARM_dfd993,FARMER_2026,Katsina,1.76,None,Livestock Farming,True,Fair,Poor,Low,Rare,Far
FARM_9fdcb3,FARMER_2027,Plateau,2.09,Drip,Crop Farming,True,Good,Good,High,Rare,Far
FARM_36ef5a,FARMER_2028,Taraba,2.18,Drip,Crop Farming,True,Good,Poor,High,Rare,Close
FARM_576231,FARMER_2029,Taraba,3.03,Sprinkler,Livestock Farming,False,Poor,Poor,Low,None,Far
FARM_0628ae,FARMER_2030,Kebbi,1.54,Drip,Livestock Farming,False,Good,Good,Low,None,Close
FARM_fdf711,FARMER_2031,Bauchi,2.54,None,Mixed Farming,False,Poor,Poor,High,None,Close
